stop,location,stopDescription,stopLat,stopLong,wheelchairAccessible
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_283_675>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de la Plaza de Toros 7"^^xsd:string,"40.55039"^^xsd:double,"-3.62327"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_284_671>,<http://transport.linkeddata.es/resource/LocationType/2>,"Paseo  Europa SN"^^xsd:string,"40.5602"^^xsd:double,"-3.61143"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_284_672>,<http://transport.linkeddata.es/resource/LocationType/2>,"Paseo  Europa SN"^^xsd:string,"40.55976"^^xsd:double,"-3.61066"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_284_673>,<http://transport.linkeddata.es/resource/LocationType/2>,"Paseo  Europa SN"^^xsd:string,"40.5597"^^xsd:double,"-3.61077"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_285_694>,<http://transport.linkeddata.es/resource/LocationType/2>,"Ctra de Alcobendas a Barajas SN"^^xsd:string,"40.49218"^^xsd:double,"-3.59316"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_286_710>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Arcentales SN"^^xsd:string,"40.43384"^^xsd:double,"-3.60102"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_286_711>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Estocolmo 91"^^xsd:string,"40.43298"^^xsd:double,"-3.60165"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_286_712>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Estocolmo 91"^^xsd:string,"40.43291"^^xsd:double,"-3.60152"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_287_708>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de España 8"^^xsd:string,"40.4227"^^xsd:double,"-3.56882"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_287_709>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de España 8"^^xsd:string,"40.42273"^^xsd:double,"-3.56895"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_288_703>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle del Doctor Fleming SN"^^xsd:string,"40.42385"^^xsd:double,"-3.56197"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_288_704>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Luis Braille SN"^^xsd:string,"40.42382"^^xsd:double,"-3.56117"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_288_706>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Luis Braille SN"^^xsd:string,"40.42373"^^xsd:double,"-3.56083"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_288_707>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle del Doctor Fleming SN"^^xsd:string,"40.42355"^^xsd:double,"-3.562"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_289_701>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle  Honduras SN"^^xsd:string,"40.42512"^^xsd:double,"-3.54782"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_289_702>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle  Honduras SN"^^xsd:string,"40.42519"^^xsd:double,"-3.54798"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_28_93>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 237"^^xsd:string,"40.43104"^^xsd:double,"-3.66329"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_28_94>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 237"^^xsd:string,"40.4312"^^xsd:double,"-3.66338"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_290_699>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Gonzalo de Córdoba 24"^^xsd:string,"40.42442"^^xsd:double,"-3.53535"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_290_700>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Gonzalo de Córdoba 26"^^xsd:string,"40.42447"^^xsd:double,"-3.53587"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_291_697>,<http://transport.linkeddata.es/resource/LocationType/2>,"Plaza  Guernica 1"^^xsd:string,"40.42286"^^xsd:double,"-3.52543"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_291_698>,<http://transport.linkeddata.es/resource/LocationType/2>,"Plaza  Guernica 1"^^xsd:string,"40.42299"^^xsd:double,"-3.52544"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_292_695>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Algorta 12"^^xsd:string,"40.41779"^^xsd:double,"-3.52709"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_292_696>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Algorta 12"^^xsd:string,"40.41773"^^xsd:double,"-3.52725"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_293_713>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda del Ensanche de Vallecas 16"^^xsd:string,"40.37029"^^xsd:double,"-3.61346"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_293_714>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda del Ensanche de Vallecas 16"^^xsd:string,"40.37025"^^xsd:double,"-3.61337"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_294_715>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Cañada del Santísimo 45"^^xsd:string,"40.36317"^^xsd:double,"-3.59958"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_294_716>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Cañada del Santísimo 45"^^xsd:string,"40.36325"^^xsd:double,"-3.59948"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_295_717>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda del Ensanche de Vallecas 120 A"^^xsd:string,"40.36004"^^xsd:double,"-3.59319"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_295_718>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda del Ensanche de Vallecas 120 A"^^xsd:string,"40.36009"^^xsd:double,"-3.59312"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_296_761>,<http://transport.linkeddata.es/resource/LocationType/2>,"Camino  Labor SN"^^xsd:string,"40.41756"^^xsd:double,"-3.53442"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_296_762>,<http://transport.linkeddata.es/resource/LocationType/2>,"Camino  Labor SN"^^xsd:string,"40.41784"^^xsd:double,"-3.53495"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_29_95>,<http://transport.linkeddata.es/resource/LocationType/2>,"Plaza de Manuel Becerra 4"^^xsd:string,"40.4282"^^xsd:double,"-3.66951"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_29_96>,<http://transport.linkeddata.es/resource/LocationType/2>,"Plaza de Manuel Becerra 20"^^xsd:string,"40.42762"^^xsd:double,"-3.66927"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_2_5>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Bravo Murillo 324"^^xsd:string,"40.46409"^^xsd:double,"-3.69577"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_2_6>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Bravo Murillo 350"^^xsd:string,"40.46479"^^xsd:double,"-3.69399"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_300_815>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle  Concepción Arenal 1"^^xsd:string,"40.34126"^^xsd:double,"-3.52489"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_300_816>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle  Marie Curie 5"^^xsd:string,"40.34021"^^xsd:double,"-3.52617"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_300_817>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle  Marie Curie 5"^^xsd:string,"40.34004"^^xsd:double,"-3.52601"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_305_1045>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle  San José 40"^^xsd:string,"40.35789"^^xsd:double,"-3.77783"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_305_1046>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle  San José 44"^^xsd:string,"40.35771"^^xsd:double,"-3.77745"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_30_100>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Felipe II 1"^^xsd:string,"40.42421"^^xsd:double,"-3.6761"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_30_101>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Goya 62"^^xsd:string,"40.42478"^^xsd:double,"-3.67758"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_30_778>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Goya 87"^^xsd:string,"40.42494"^^xsd:double,"-3.67662"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_30_779>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Goya 87"^^xsd:string,"40.42495"^^xsd:double,"-3.67666"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_30_780>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Felipe II 1"^^xsd:string,"40.42423"^^xsd:double,"-3.67619"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_30_781>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Felipe II 1"^^xsd:string,"40.42422"^^xsd:double,"-3.67615"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_30_782>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle del General Díaz Porlier 3"^^xsd:string,"40.42441"^^xsd:double,"-3.67734"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_30_97>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle del Conde del Peñalver 2"^^xsd:string,"40.42499"^^xsd:double,"-3.67556"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_30_98>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Goya 89"^^xsd:string,"40.42508"^^xsd:double,"-3.67581"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_30_99>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Felipe II 12"^^xsd:string,"40.4239"^^xsd:double,"-3.67614"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_31_103>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 125"^^xsd:string,"40.42308"^^xsd:double,"-3.67976"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_322_1058>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Arriaga 75"^^xsd:string,"40.42374"^^xsd:double,"-3.63925"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_322_1059>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Francisco Largo Caballero 15"^^xsd:string,"40.42358"^^xsd:double,"-3.63909"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_323_1060>,<http://transport.linkeddata.es/resource/LocationType/2>,"Plaza de Alsacia S/N"^^xsd:string,"40.41767"^^xsd:double,"-3.62301"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_323_1061>,<http://transport.linkeddata.es/resource/LocationType/2>,"Plaza de Alsacia S/N"^^xsd:string,"40.41806"^^xsd:double,"-3.62326"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_323_1062>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Guadalajara 2"^^xsd:string,"40.41864"^^xsd:double,"-3.62319"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_323_1063>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Guadalajara 2"^^xsd:string,"40.41861"^^xsd:double,"-3.6234"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_324_1064>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Guadalajara 110"^^xsd:string,"40.42233"^^xsd:double,"-3.61196"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_324_1065>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Guadalajara 110"^^xsd:string,"40.42246"^^xsd:double,"-3.61162"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_325_1066>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Suecia 44"^^xsd:string,"40.4239"^^xsd:double,"-3.60366"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_325_1067>,<http://transport.linkeddata.es/resource/LocationType/2>,"Paseo de Ginebra 35"^^xsd:string,"40.42376"^^xsd:double,"-3.60304"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_326_1068>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda del Ventisquero de la Condesa 28"^^xsd:string,"40.49103"^^xsd:double,"-3.71635"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_326_1069>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda del Ventisquero de la Condesa 28"^^xsd:string,"40.49124"^^xsd:double,"-3.71687"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_32_104>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Lagasca 4"^^xsd:string,"40.42082"^^xsd:double,"-3.68582"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_32_105>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Lagasca 4"^^xsd:string,"40.42096"^^xsd:double,"-3.68581"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
